Transaction_ID,Date,Time,Sender_ID,Receiver_ID,Sender_Country,Receiver_Country,Payment_Method,Transaction_Amount,Transaction_Currency,Transaction_Velocity,Unusual_Time,Multiple_Currency_Conversions,Repeated_Failed_Attempts,Is_Fraudulent,Is_Known_Fraudster,Is_Sanctioned_Entity
3722d2ba-42c6-4fe2-9b71-f7b33d1251a2,2024-06-28,18:46:35,4a953569-9636-48d5-94eb-381030459b83,c65c7ebb-ca7c-4b66-9477-6a4e936dfeb8,Brazil,Japan,bank transfer,70486.77,BRL,2,False,False,0,False,False,False
fe87fbef-9f8e-4178-9562-79959c718262,2024-03-23,04:18:18,aa7941e1-ee5c-4fa9-a0c9-53bead984979,1384935c-212b-4482-819f-cf4d1d21462e,Netherlands,USA,PayPal,23121.64,EUR,2,True,False,0,False,False,False
a87fe03e-6777-4292-a31a-0e8d357fc293,2024-05-08,07:04:21,d29a0cc7-0508-466c-8465-ad4dbd78e6c3,93da6a69-3ec1-4442-818a-021976c23d9c,France,Brazil,bank transfer,7115.65,EUR,2,False,False,1,False,False,False
c6740405-0a38-4303-8992-eb88b3e9d8f9,2024-07-02,12:28:34,463d0469-9cf7-422b-a1f8-7bc4c02200e9,18441156-5523-4266-8e0b-9b16a1c3e917,Australia,Brazil,Cryptocurrency,153060.85,AUD,9,True,False,2,True,False,False
a7528890-c579-4365-bd67-d33d1d11651a,2023-12-09,16:45:32,7e693375-0866-4451-8df0-90c432acb34a,f1276f7e-3bcc-4f3b-8701-38f397a81c97,UK,Japan,Cryptocurrency,29217.98,GBP,2,True,False,1,False,False,False
a43ad1db-9fb6-4d74-8497-183e4368db53,2024-02-09,21:32:02,ba958f7c-4c8b-4b5b-bc60-2783f3b2b6d4,b79d7132-c98a-4703-9e0a-e7a20f43508b,Australia,Australia,PayPal,78782.39,AUD,2,False,False,0,False,False,False
c576333e-43a3-42d6-bc1b-e39e9427f556,2024-03-04,21:16:06,ebb33078-fe5f-4999-a44c-30e88641058a,4a29ce8c-9b6c-4c77-8950-57b25aa2f53f,Japan,Japan,PayPal,51012.23,JPY,2,False,True,1,False,False,False
76dc7dc5-3450-42f6-a699-b8e28c758322,2023-11-04,06:58:38,1a3d4b0d-bbc9-4a9b-b223-52540a104321,48ffe88b-1a06-4317-9e0f-ab517744eaad,India,Germany,Payoneer,65656.73,INR,2,True,False,0,False,False,False
7b5f970f-52a2-42c7-a93a-37e010ce8740,2024-03-02,06:11:53,30243321-deae-4e42-ad0a-3171c86d2247,78f97e8e-fe5d-42eb-9fdd-b9b97538e16d,France,France,Cryptocurrency,83809.07,EUR,4,False,False,0,False,False,False
3b9c83ef-100b-49c1-aa0b-b6d3bd07dcc9,2024-04-10,08:00:17,396b28f3-45c6-4f99-8e4f-82d0050aaaf4,4f3660d4-5cf7-4b0c-acfb-4d124ecea13d,Brazil,USA,Skrill,76056.9,BRL,4,False,False,2,False,False,False
ab6d1f8c-7b18-4ea0-a86a-edfc33faffb6,2024-10-17,20:34:47,e4950279-1ab8-47b1-880e-78c45267757b,b5707570-62d2-4141-87b5-1e3e264e0e57,Australia,France,UPI,42032.9,AUD,4,False,False,1,False,False,False
457828f2-e38a-429e-81f1-6135a76faa32,2024-04-28,07:49:50,349ec142-3fed-4d3b-8b13-dc43a6cdfcdb,6553ee44-c32d-4e2a-a8ff-075c503c067c,India,USA,PayPal,41323.63,INR,2,False,False,0,False,False,False
1de3bf6a-7ea3-45a0-af47-27b75a9f1cf4,2024-09-17,07:40:55,4a894305-a8ce-4e21-a875-bc9cae02c8b4,da7be304-9ebf-4a47-bad5-9589b8e3e26a,Canada,USA,Skrill,78112.63,CAD,3,False,False,0,False,False,False
012103a7-0c8f-4b4f-8487-1da392878dcd,2024-09-02,13:15:45,97152371-ba65-41dc-b39b-3becdbd3ca79,835ad9d6-ab51-4d29-b1ff-40b196bfc546,USA,Japan,Payoneer,82836.76,USD,2,False,False,0,False,False,False
e642437d-d5dd-4a44-9d47-a819d6e7f17f,2024-04-20,08:48:18,b34a2a21-c9e6-4c96-8336-69fb76fb8e62,7af50f3c-ddd4-4204-99a9-6161f0150970,India,France,PayPal,92689.98,INR,8,True,False,5,True,False,False
d753fab6-6caf-4447-ac92-bba9119c9dd1,2023-12-14,23:57:59,1776b32f-b78d-48e2-998e-8f6a109bb267,8b23fd13-e650-4808-9786-d51fc61192fb,Netherlands,Australia,PayPal,31345.39,EUR,4,False,False,2,False,False,False
3d7882da-1b9d-4139-a16f-fd9ec534fa38,2023-11-08,07:29:59,0a726f55-1bf4-4d5e-8f74-03a0ac0e9bb0,f94af7ab-4325-4b06-ba51-7c55282cd0c0,India,Australia,Cryptocurrency,88722.92,INR,2,True,False,0,False,False,False
1ce351de-557e-4a0d-9d2b-6808fd3eaa2a,2023-11-06,06:15:56,7b2b2fda-9c3c-426f-b38d-dcf5365676c3,beded178-a592-49f2-a7f8-42638972f0f2,France,Japan,bank transfer,39554.13,EUR,3,False,False,0,False,False,False
a9f7386e-400b-4462-a798-f83eb80f0287,2023-10-28,12:45:15,a4ae5007-607c-4a29-92f9-be6644f2242a,ede92481-4f24-446d-8b0e-2d463816b8de,Australia,Netherlands,Cryptocurrency,45881.97,AUD,2,False,False,1,False,False,False
c7ef8b98-a9d3-47b6-a249-670b4a428e62,2024-02-05,00:21:31,15f3a776-a116-40f8-b928-776a6932c2fa,52e1cb12-a0e4-4128-abf1-2bfb287f3329,USA,Netherlands,Payoneer,46691.31,USD,3,False,True,0,False,False,False
575d3586-ad20-49d1-9c01-577f404e32a4,2024-06-05,19:22:59,2ad73353-5c9e-4f77-84b8-b2f9aea26627,17967184-887e-4cff-b996-c5d355010501,Germany,Germany,Payoneer,51358.6,EUR,4,False,False,0,False,False,False
a8555256-10f5-4562-8027-47fc5b2cebbb,2024-08-27,13:30:03,14232f1a-7e47-469a-bcf8-86714f6a94e5,ce45f904-e5d7-42fb-91a4-2468ab0a076d,USA,Canada,UPI,85014.34,USD,3,False,False,0,False,False,False
754cbd5f-4a4c-403d-a084-d01ff4fda54e,2024-10-18,16:58:36,c03acd98-2327-4969-bed2-f8d0a2adee3f,cf2a1511-f287-47c3-987d-f691b6f18e58,Germany,Japan,Payoneer,78093.61,EUR,3,False,True,0,False,False,False
5d649dd2-d7de-420e-94dd-27287f96ab8a,2024-03-01,17:39:54,966b8364-b022-4352-a1da-bd9cfd74ae43,748f0e0c-88ec-4dbb-888a-e1941a8e5a08,Japan,Netherlands,bank transfer,57555.41,JPY,1,False,True,2,False,False,False
628abe82-611e-4892-8b3c-d07812c9c296,2024-03-28,05:47:09,abb33271-63d3-4a2a-a6be-c4f6cb542fd3,6feb2f62-0cad-4e7a-8b49-dd4eead63a37,Brazil,Canada,Cryptocurrency,16590.63,BRL,2,False,False,0,False,False,False
c951627e-8864-4626-ab71-fd64e2c26ce0,2024-01-22,18:29:11,870d30b2-a42d-4d5a-9585-bf6d744f41e8,30069b46-d93a-4ba6-9c56-609fd6c9b0d5,Brazil,UK,bank transfer,95977.12,BRL,2,True,False,0,False,False,False
ddd78b76-39db-47c4-b5ee-c630376a329b,2024-05-21,10:42:17,5cae96c3-252d-4acd-9e8a-3c3bc31554fb,4b65eca5-cfa2-49ff-b2af-bfae20eae117,UK,Netherlands,Cryptocurrency,38679.32,GBP,4,False,False,2,False,False,False
bca7680e-cd8c-4afe-a2e7-3073ddf636da,2024-02-08,22:00:53,550db456-4749-479f-a0d0-58b2226376d0,de2a44da-df0e-412c-91fe-3cfe64b52be9,France,France,Payoneer,37326.4,EUR,2,False,False,0,False,False,False
ec767066-6f1d-48b0-b8c6-9059c5fd824d,2024-03-09,12:41:29,0bc83ada-f1ba-464f-b6b0-24878b3db180,ac91f69b-f273-4e7e-aff7-3e56dbea6de4,India,UK,Cryptocurrency,79623.18,INR,2,False,False,1,False,False,False
fb52e232-73f9-4744-b9ec-cb4e857d130e,2024-01-08,16:47:37,bca32501-32c4-474e-84e8-ea0bd8156ff1,42df2c50-5758-4542-8598-ac93299d64ff,Germany,Brazil,Skrill,12030.45,EUR,2,False,False,2,False,False,False
0a5e67f4-288d-43e8-8334-07ff24b73cdf,2024-10-17,09:23:34,53475a2b-bc30-4162-82cd-1c868387caff,77d21272-5aeb-462b-9661-51f4ecf72ad2,Netherlands,Netherlands,Cryptocurrency,56984.82,EUR,2,False,False,1,False,False,False
b12f7566-5f42-46ce-adc9-e65d21d351cd,2024-05-03,17:06:58,7df4c670-455c-44c3-9196-cdc4ac312370,e9e946ff-8da0-41bb-8e97-187d94337135,India,Canada,bank transfer,31587.63,INR,1,False,True,0,False,False,False
018f0860-d41c-4711-8281-f2420d5a9b5f,2024-05-26,03:57:17,2fd76a93-1404-4ffb-8c34-8db59b472ca1,cf67d0b1-e2f5-4be1-b7ba-b55e74b0460c,Netherlands,Japan,bank transfer,98058.43,EUR,3,False,False,0,False,False,False
90163251-0644-440f-ab8a-304e8f3d9c52,2024-05-08,12:35:50,ba8c708a-71d0-4800-a532-6149430958ba,37609e9b-3eae-4002-97e4-c0bd121bccf0,USA,Brazil,Payoneer,19252.43,USD,4,False,True,1,True,False,False
4acd80dd-2d22-4688-868b-85bf9ad930ed,2024-02-19,21:56:38,4e323b97-100f-4655-be2b-1a14edbcd320,7bd5fcdd-eb57-4fea-a748-e7c255385db0,USA,Netherlands,PayPal,17652.53,USD,2,False,False,0,False,False,False
ada546ab-88d9-4388-850f-d08f7cdeb425,2024-01-15,18:41:02,20ad4613-289c-447f-b91f-947c2d732638,d65f7d85-2125-4191-b9c3-a8bb72bbcf52,France,Japan,UPI,92851.73,EUR,3,False,False,2,False,False,False
430a1da8-160e-4213-8b21-b70973037a09,2023-11-18,07:23:35,1fb6cbfe-1890-4c18-a2ed-96551ae6b41e,f62a8a45-3fef-4851-93d5-218865adc0b8,Australia,Canada,Cryptocurrency,97866.98,AUD,4,True,False,2,False,False,False
acb7ebd3-6eec-4910-aa60-22acb997da3c,2024-07-04,19:10:03,5eda54bd-a9ee-464c-86ed-73f2a6ad9fe6,38717ce4-a952-4b24-9e20-e879aa9e645e,Brazil,Germany,Cryptocurrency,75563.65,BRL,2,False,False,0,False,False,False
787f5a61-175a-40d3-bbda-403ad2720ea7,2024-05-28,16:07:49,b7f89fdb-99ac-42c8-8523-e906035476d4,43592252-ee7c-4ac3-a970-e020b8b9b7b5,Germany,France,PayPal,93551.47,EUR,10,True,False,3,False,False,True
65d5bfc0-04fb-4299-86de-5917bf89270e,2024-02-07,03:55:12,707552b9-e0f6-441d-88b2-053ab1d9364c,53d45f03-5e8c-4afa-937e-f9c5d3863549,Japan,Japan,Skrill,88931.72,JPY,2,False,False,2,False,False,False
001e4234-f140-4696-bd3e-d5bd42ac3f62,2024-07-16,01:46:17,3b1027da-0a71-4516-bb11-5b3d5c7c2a94,1a48c1cb-ef0b-456a-b557-40ac6393a2d9,Netherlands,Australia,UPI,6072.91,EUR,2,False,False,0,False,False,False
cb71bf45-a0c5-4f7d-b95c-9cb7d69d432f,2024-01-16,21:41:37,03940089-9af6-496b-9309-92b0d2a4215b,1c09aaa3-9ed9-4be5-9845-6ef433c5b4cf,Australia,Netherlands,Cryptocurrency,15338.93,AUD,9,False,False,0,True,False,False
1df54d0e-e0e1-401d-b4bf-467e122f149a,2023-11-29,08:14:54,0cb95959-dee5-43bc-9bdc-dbd3d64bde9c,76bc2956-f980-4142-bef3-79b8d701988c,UK,UK,Skrill,92309.43,GBP,3,False,True,0,False,False,False
b31d922e-df89-4161-ac8c-c29988447316,2024-04-04,04:51:44,32817303-c2bb-4eae-bd94-91be2563ecc3,25897129-dc98-4cdf-9d4e-42ac27a682a7,Brazil,France,bank transfer,58369.08,BRL,4,True,False,0,False,False,False
d2d5a28d-b216-47c0-be90-606cefb22ccf,2024-10-15,05:19:01,5978b4d7-079e-481c-8acc-dbce8a0c07a7,887fd3bf-f4b9-488b-8d6b-f583a2b392cf,Brazil,Brazil,Cryptocurrency,19608.69,BRL,3,False,False,0,False,False,False
bd09ad80-b94d-464d-927f-61e6c4aaf8f6,2024-08-06,17:34:12,6913f916-7403-4401-a6e6-0e71047bb103,08bde101-63d0-4056-8577-6bbb857abfd3,Netherlands,USA,Payoneer,96972.41,EUR,2,False,False,0,False,False,False
8d6e7d44-b6a1-4426-ab5f-2283408c6f54,2023-12-16,12:27:01,59cf9233-287f-4386-a37e-40c84094f19b,b93af5a9-06d7-4338-9156-b309371613aa,Germany,Australia,UPI,3096.77,EUR,2,False,False,1,False,False,False
c69e7fbf-8757-4287-a174-8c776a6d1566,2024-06-24,03:58:00,a8a0726b-3475-4a85-bb0c-d295b297cb86,af1be34f-5f66-4bb3-b189-dc34df93ea9b,France,India,Cryptocurrency,580.86,EUR,3,False,False,3,False,False,False
d160ca59-b939-4d02-a757-632dd6882c07,2024-09-30,12:47:33,76925ed6-b2f1-4569-9ee7-70044ae7b290,e33ca5f8-cf63-4bb9-8bd8-46752b93530a,India,UK,bank transfer,44871.63,INR,3,False,False,0,False,False,False
a03cfb14-d8f7-47f7-a6aa-d0020c7f4e06,2024-05-10,20:29:52,ae383df4-1823-4dcb-a597-81684c0ff692,c1555fc9-6dfb-4e09-9a4b-4cb55fbfa0e5,Germany,USA,Skrill,36605.54,EUR,2,False,False,1,False,False,False
cbad0167-17ec-4789-bfbb-41360b720bf5,2024-06-13,23:29:45,b3ceb004-cefc-4895-b359-0b026953e64a,73bedcde-af9b-42dd-a7b6-4bb4695e1fd9,Brazil,Brazil,Payoneer,15102.71,BRL,5,False,False,0,False,False,False
8380607d-ceb4-4d4f-94d2-32c0e7ffbd2d,2023-10-25,15:26:50,a56f024d-339e-4c7b-8a70-ef621f40094a,891bac83-5d12-40e4-bf13-8b025c3b02d6,Germany,France,PayPal,18792.5,EUR,3,False,False,2,False,False,False
3be0f425-ae37-4381-abdf-360de8190128,2024-07-03,08:18:44,4998c4ed-1b3e-4d4e-ab14-03a6f8a32bac,1bff4a2e-8479-46de-9fad-15d85039b167,Netherlands,Japan,Skrill,13141.48,EUR,1,False,False,0,False,False,False
0d87d4c3-b5d1-4a61-b17e-7048226de552,2024-03-09,04:16:03,360add27-3364-44a5-af00-a9d2c7c385ba,ed413355-8332-42b3-a27f-6652b9ba2bf0,India,Netherlands,Cryptocurrency,74427.86,INR,4,False,False,0,False,False,False
9338ee13-194a-4f58-a8b5-e60cc9bf3803,2024-03-01,08:30:32,5d68083f-716a-4774-aec6-11c90ad741b5,f6034316-52c5-4205-8adf-78c62994deb9,Germany,Japan,Cryptocurrency,92329.81,EUR,5,False,False,1,False,False,False
88c33751-fd0e-4143-b982-ed9780c8d129,2024-02-26,14:24:30,3d03623a-f3fb-4f07-a966-bd96602fe65b,396ecbce-80f1-4609-bdda-f935c6d21f73,UK,Germany,Payoneer,65039.64,GBP,3,False,False,0,False,False,False
6b6fda78-8ab3-4d11-9e8f-2e45ca9c90f1,2024-04-14,02:58:38,5516a5af-901b-42a7-b448-0b84ff5a3bd2,29373554-c3f7-43eb-aef8-dc3a043cabb7,USA,France,Payoneer,34171.9,USD,3,False,False,1,False,False,False
01fdd000-3a2b-4fa8-a182-936b315e3eed,2024-04-09,12:08:26,d119fddb-497d-4750-b776-36b12bed7f2c,046ad0b4-cb75-42e0-86e3-d406ef4605c7,India,Canada,Skrill,89964.1,INR,2,False,False,0,False,False,False
bac56407-5fc5-4f48-86b3-42040e26d4ee,2024-06-20,22:04:29,4f3ca4e3-047f-4678-8ed3-7938172a70cc,20fa9ed7-3015-4694-965f-62f349e7dab7,Brazil,Japan,Payoneer,76396.39,BRL,3,False,False,3,False,False,False
8234c716-8078-4341-a115-4b49c8299517,2024-09-30,19:39:47,7731633f-8aab-4078-917c-d8d37bdc6b71,bfff937c-e049-4422-9ef6-8b44ef7743a7,USA,UK,PayPal,50462.01,USD,2,False,False,1,False,False,False
8fa4cafd-4e69-4777-855d-be66e21f0c4f,2024-10-10,06:30:41,c5b4f4da-4aad-4a0c-a8ec-0555de7f5195,a201a73d-848f-47c2-9967-647b31c12853,UK,Canada,PayPal,74605.07,GBP,3,True,False,1,False,False,False
1d34d4ff-5472-40c0-b513-a96f1962048b,2024-10-09,21:21:53,153b05c1-fe16-4dbe-98a9-323222f64820,df360858-1562-4997-9c0a-23dceb487de1,Canada,India,UPI,46231.04,CAD,2,False,False,1,False,False,False
47e95b7a-d49b-4d82-93a1-d4c9b415ab98,2024-09-24,09:31:55,57aa1d87-4f6b-4049-8d69-b14a7cd60f47,bb045716-2b1e-48a7-815f-949ed07757c3,Brazil,USA,Skrill,77235.12,BRL,3,True,False,0,False,False,False
2c3d41a1-d91e-49b2-b702-64acfcce5112,2024-10-10,17:52:11,1ecde0fa-00a8-4b86-af25-a5ee0fe15f01,30b94588-695e-4ff7-9f94-801c72724d4b,USA,USA,PayPal,2882.81,USD,4,False,False,1,False,False,False
a7929f4a-42d2-4bb7-bde2-20669314f734,2024-01-27,14:45:30,19755bf9-f038-494e-816e-492e905b5bc8,8946e3f7-722f-4ac5-9916-d92f09ea260e,India,Brazil,PayPal,74690.14,INR,2,True,False,0,False,False,False
93fc3bee-430b-42ff-be53-3d0a1bdef9b3,2024-04-09,07:17:05,dd76f4c3-6053-46c9-a6ea-752298f7ea43,adbb1950-66b1-4c90-8bf5-df0f4dc18900,France,France,PayPal,56425.54,EUR,1,False,False,1,False,False,False
2d505596-017c-4dd7-917b-8fae3351118a,2024-04-01,20:35:05,01a02db7-9948-48bb-a5ee-004b4544fc4e,dc77a0f1-f3b5-411c-a8c2-57502c5748b6,Canada,UK,PayPal,29882.69,CAD,1,False,False,1,False,False,False
fabd51d5-2e44-48dc-b434-74035791f005,2023-11-18,17:02:56,2334dd75-0517-489c-969d-cead98ed0174,6eabb4bf-c1e5-4aa8-aa9e-87f539f11ff0,India,India,UPI,77775.19,INR,3,True,False,2,False,False,False
5acb5b3f-1267-4650-89b1-f8b0bce4e8c5,2023-11-28,19:18:52,1120d446-821f-4e4b-8cba-2851ba8226b2,1246a0e9-23b9-42a4-8532-20ac9a5ed192,Germany,Australia,Cryptocurrency,73022.09,EUR,3,True,False,1,False,False,False
968affd6-e11d-4e0d-b8e9-77ad7568e63c,2024-08-24,17:13:38,2da6ada2-ae75-4988-a35c-4876096a1250,5b0f74ce-476d-4dc3-be5c-0492d1c10256,India,Canada,Payoneer,58402.97,INR,3,False,False,1,False,False,False
70f073d4-d511-491c-8cd2-14dccdda9318,2023-10-24,12:39:44,9626bcc0-2327-4d12-b0e1-2b3f3b332139,6e58df1a-027f-463f-8be1-0717d600bbf9,France,Australia,Cryptocurrency,56493.2,EUR,3,False,False,1,False,False,False
33d44e34-2dc5-4409-8f5d-eccec124694f,2024-04-07,10:27:07,d97c0d0b-c39f-44c9-9e41-41175fc7ef11,971c0f38-5a5b-47f7-8d7a-4fbccf26d7ea,USA,Brazil,PayPal,26665.23,USD,2,False,False,1,False,False,False
9f9ff6c0-4e1c-4847-9e10-01827b63558a,2023-12-21,03:29:56,de8cffa0-37bd-4c19-8c3d-5b843a8bb315,492d5f8e-f970-4787-9cb8-891a29612dc1,Netherlands,USA,UPI,41724.95,EUR,3,False,False,0,False,False,False
4bcb038f-ca93-4172-a92c-fb340a4b6250,2023-11-13,06:23:12,44c3bf95-2419-41d8-a76c-d2dc51fdfa9c,a0c8ec8b-55b0-4b91-8b8c-ffd3ae9450c5,India,Canada,Payoneer,28673.52,INR,2,False,False,1,False,False,False
b419cd7c-4ac6-479a-81ab-50fe54db69e1,2024-09-11,11:37:04,6efc158e-7039-4bab-9671-ed12ac69d3a3,001b3302-a329-45da-8916-af133bf1f1a4,India,USA,Payoneer,3229.11,INR,2,False,False,2,False,False,False
427a8177-62e2-4235-8826-b4d575ffd2ed,2024-06-17,00:09:09,1f6e923c-a939-4d3a-a3ba-e1aa4c9baff1,ff40540e-a17e-4591-a9ba-ea4bb036151c,USA,USA,bank transfer,49897.4,USD,2,False,False,2,False,False,False
9784ea54-a017-441c-b065-16c8c64610fc,2023-12-20,09:18:21,527259bd-3220-4d13-b30b-fa7ad348c4bf,06f859e7-c899-4710-86f1-69eaecd45bc6,India,Japan,Payoneer,95987.54,INR,3,False,False,0,False,False,False
e34432f8-4af6-4886-aa6d-0eb7874f9ee0,2024-08-23,19:08:00,4c9df5d5-52fa-47fd-a7f1-837810656b53,f1c49157-3ebe-40a6-b80a-0279abf3ef43,Germany,Japan,PayPal,56805.07,EUR,3,False,False,1,False,False,False
a44038a1-6ab1-462e-9795-7e1208f38cfc,2024-01-02,02:23:06,76d7e6a7-8122-4733-8f16-95b42ef21933,4a2368d8-f501-4f71-908e-fb2d0671ce54,Canada,Germany,PayPal,182636.76,CAD,9,False,False,4,True,False,False
d62a5d51-8425-4f37-b51b-3ac1ed2cd738,2023-11-26,12:35:10,2ef1cd05-137e-4119-9a27-d0349f6c4f48,c7f84f27-fa9a-4e92-88cd-90315f0e4b81,Netherlands,Japan,Payoneer,26737.42,EUR,3,False,False,1,False,False,False
4d07be30-4510-48d1-ba03-80a96370b18b,2024-02-10,18:48:50,76651eb0-b39a-48ef-8032-c511ae0fbdd0,c3acdb55-697a-48ca-971a-56bb6eb95d19,Japan,Brazil,Skrill,21625.45,JPY,2,False,False,1,False,False,False
07e0f400-4e09-4719-81c4-328cbbb6e367,2024-06-15,21:33:30,736dd160-af6f-4a32-ab26-d103ad24e290,84604509-fe1f-4784-89a5-f14313a770a8,France,Australia,UPI,61066.31,EUR,1,False,False,1,False,False,False
2765714e-18e1-4793-a5ec-0bd699767bff,2024-07-05,21:14:30,216f7012-0d26-4af6-b51b-6e9f61126869,546f733c-291b-422a-b3bf-e31f9faaf15f,Germany,USA,PayPal,61604.66,EUR,1,False,False,0,False,False,False
d2d18b59-f728-4f23-a0a1-9f3e90af9006,2024-04-14,15:27:21,c336a2e7-4a30-4033-806b-b97a1d05aaca,2cee22eb-0a6d-42ad-836c-187512c802f3,France,France,Skrill,28214.08,EUR,2,True,False,0,False,False,False
c296b7f0-55a6-4551-a2a9-fe9a93c0aed5,2023-12-09,05:16:48,175871a5-9f42-4e02-9672-3d1b2efaa87d,8c82b63f-401e-4233-a5cc-72e269da86b9,USA,Netherlands,PayPal,50341.75,USD,2,False,False,1,False,False,False
a3486009-56eb-4540-9660-620d8d79d96a,2023-12-23,16:47:52,dcbefb2b-d040-42b0-87ab-021123ffb4ee,11b0a8ec-34f3-4226-8a65-14ccdc4ada2f,India,UK,PayPal,54338.23,INR,4,False,False,0,False,False,False
ea2b3b3e-30de-4e64-89e9-ea0ba32f09a1,2024-08-29,13:59:09,9ef7a12d-d1d2-45dc-b4ab-ff6a7d4e7afc,07b8e622-b214-4f5a-ba77-3f2735f20dcd,UK,Canada,bank transfer,81806.02,GBP,2,False,False,1,False,False,False
c221e2c2-4141-4f3e-b063-b2c1a40fc752,2023-12-06,01:01:53,0dbac0f1-b9bb-4408-b5b1-de94fb5b6153,c4f4e8bc-890b-4258-9366-fb6c4f3ba168,India,Netherlands,bank transfer,78349.31,INR,2,False,True,0,False,False,False
206544d8-2ee9-42b9-b5fc-1b63f1d4f653,2023-12-12,14:15:03,74a896a6-eac6-497e-a60a-7033aa20e5d2,a4c40b43-ed7d-4eaa-b27f-21f426c6a698,Japan,France,UPI,60602.86,JPY,3,True,False,1,False,False,False
dd954b93-92d5-4608-88c0-31f29c346dc0,2024-01-13,19:56:08,32dd5409-41d9-4ba7-8720-bda2d13e3139,cf5e8d86-cfc1-4a6d-bd2f-cc57116f7305,Germany,Australia,Skrill,5508.59,EUR,1,True,False,0,False,False,False
9a8edefc-ff3d-43a3-aa1d-2862ec31ebac,2023-12-10,21:21:41,99ec1db5-ca66-44aa-83dc-5ba8b213b0c8,14f7f000-a79e-4bcc-b5ed-28648eebf8c8,Australia,Australia,Skrill,94709.11,AUD,4,True,False,1,True,False,False
b3f355ef-b3b6-40f3-94cb-ff57b4f288bc,2024-06-16,14:12:01,ba5de6ac-1a6c-4109-b60b-40d9d0b87252,ea106cb1-ced0-423b-98a5-8a0e7a6f2634,Australia,Australia,Payoneer,79304.75,AUD,3,False,False,0,False,False,False
2dcbcdbd-d68d-4c49-87a2-9882222c47c2,2024-06-19,07:07:00,6d38d224-8bba-4e1b-ad58-abd0be33ece0,bea068f7-3993-44df-9708-46249104cfd5,Netherlands,Canada,PayPal,40031.74,EUR,2,False,True,2,False,False,False
3225568d-ed31-450b-b469-ae35c5cf36c9,2024-07-16,18:43:06,6cfcb7e4-60a5-4e74-a076-5312371f3f54,d11d32b2-c590-4fed-85ac-5a80731e6b58,Canada,Brazil,UPI,42802.24,CAD,4,False,False,2,False,False,False
b34148b8-6b89-4277-9b74-e55a823d3b78,2024-02-15,11:26:54,f758609d-2662-4807-b525-b925d78564a8,29f2e665-c6f2-48d7-a03d-965368f784bb,Germany,Brazil,Payoneer,9057.87,EUR,1,False,False,1,False,False,False
342b7fe2-6e3f-4d82-90a4-3ae5b7ff4570,2024-06-12,07:25:44,99900d97-9fda-435c-b2ba-3a3f5c2e4ba3,9b3a6157-e548-44bb-bfea-cfabdee804e5,Germany,USA,Skrill,80879.89,EUR,3,False,False,0,False,False,False
4d876b0a-4751-4955-978e-6c7cd08833ab,2023-10-21,04:07:11,8233a6fe-eac3-4eb0-8dd8-4a2bbe04ef0b,bc201d58-7534-4215-8a48-48279f5e9006,Netherlands,Australia,Payoneer,70374.14,EUR,2,False,False,3,False,False,False
31540e3b-7a8a-4f17-82e6-957a6e41447e,2024-07-29,09:21:47,810cf092-67ab-448e-8602-239b7cb0fa5c,d3a22ad6-72ba-44e0-8beb-68c099d27ec2,Brazil,UK,Cryptocurrency,68780.06,BRL,2,False,False,0,False,False,False
ed3e6ab1-493e-4338-86a3-00c97b75bd0b,2024-08-01,01:02:50,3639371f-e2d4-414f-b833-5b5036795426,54891795-99cf-40a6-a723-6ff6cfb62745,India,UK,Skrill,195339.82,INR,5,True,False,2,False,False,True
60fa988e-39c0-47e6-968d-ecfc65ff2193,2024-06-23,13:47:44,bedb69bb-0431-4b2b-87b5-ba4edac7a154,de0f9fd0-6cf9-434e-8fb6-05b28ecc5d19,UK,India,Payoneer,70801.15,GBP,3,False,False,0,False,False,False
a161483d-5e80-4d64-8493-eaab838f745c,2024-05-19,05:26:53,5fed149a-9df6-4150-a71a-2c202434f15b,dbb4cbc0-cd47-4ab7-9fea-d2d1c025f298,Canada,UK,Payoneer,12168.32,CAD,4,False,True,1,False,False,False
9048a05a-c56e-447d-ba92-b1d8b669ffe6,2023-11-08,14:50:33,022055d2-0b99-45b7-b0f9-0513779cb5c5,df223f01-eb58-4f64-8341-430bf3e7d44b,India,UK,Skrill,49471.43,INR,1,False,False,0,False,False,False
a92f528b-e4a4-4ee2-be2e-908716e557f5,2024-01-25,06:25:15,3dd44c54-cdab-403e-a5cc-c49ec996e3bd,ea15a753-7a94-4bdd-9e34-6b58bfbdefa7,Australia,Germany,PayPal,91819.21,AUD,4,False,False,2,False,False,False
855d265a-caf3-4047-afe4-8abc08cdbd39,2024-04-06,16:06:16,e2cab567-6609-43db-bc68-685c9da7f193,55979395-4931-49d7-aea0-4e55014cc915,Germany,USA,UPI,53607.99,EUR,2,True,False,1,False,False,False
12529a44-36ac-4bf7-b7f1-b76ee19bc2d7,2023-12-10,05:28:29,d57f3289-c745-434e-b60a-6961277eda68,8243cf29-e79d-4880-ad8c-db5dabc4815f,Australia,Germany,UPI,15335.64,AUD,3,False,False,0,False,False,False
4a7aae80-e449-44f7-9e3a-9d881705574b,2024-03-21,06:38:01,4c32787d-8302-4f82-a577-440ded9ee238,59015921-62fa-40b6-aa2b-c51c2b6c3365,Canada,UK,bank transfer,84586.52,CAD,3,True,False,0,False,False,False
